127.0.0.1 - - [15/Aug/2024:15:09:37 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:38 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:38 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:39 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:39 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:44 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:09:44 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:10:54 +0530] "GET /save/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:10:54 +0530] "GET /find/ HTTP/1.1" 200 34 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
127.0.0.1 - - [15/Aug/2024:15:10:54 +0530] "GET /find/aliens HTTP/1.1" 200 95 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0"
